id,cryptography_communications_security_cryptographer,cryptography_communications_security_secure_communications_operator,cyber_security_audit_assurance,cyber_security_governance_risk_management,cyber_security_governance_risk_management_industrial_control_systems,cyber_security_management,cyber_threat_intelligence,data_protection_privacy,digital_forensics,digital_forensics_industrial_control_systems,identity_access_management,incident_response,incident_response_industrial_control_systems,network_monitoring_intrusion_detection,secure_operations,secure_operations_industrial_control_systems,secure_system_architecture_design,secure_system_architecture_design_industrial_control_systems,secure_system_development,secure_system_development_industrial_control_systems,security_testing,vulnerability_management
13,0.6676222222222222,0.7153095238095238,0.7760277777777778,0.7890416666666666,0.7513000000000001,0.8008275862068965,0.9286666666666668,0.7552424242424243,0.6377291666666667,0.6002280701754386,0.8001176470588236,0.8818484848484848,0.7786428571428571,0.9651851851851853,0.9316190476190477,0.8902083333333334,0.44299999999999995,0.4368888888888888,0.44299999999999995,0.4368888888888888,0.6170980392156862,0.8658205128205129
14,0.3761777777777778,0.40304761904761904,0.8210833333333334,0.9578333333333333,0.9662666666666666,0.6579540229885057,0.5750952380952381,0.6643030303030303,0.5688124999999999,0.591859649122807,0.48111764705882354,0.585030303030303,0.6128333333333333,0.43577777777777776,0.48504761904761906,0.5494166666666668,0.26611111111111113,0.3302063492063492,0.26611111111111113,0.3302063492063492,0.4188039215686274,0.5039230769230768
15,0.1413777777777778,0.1514761904761905,0.41044444444444445,0.4590416666666667,0.3736333333333333,0.32675862068965517,0.5516666666666667,0.28630303030303034,0.24106249999999999,0.20636842105263156,0.26856862745098037,0.6013030303030303,0.4770238095238095,0.48577777777777775,0.3675952380952381,0.3256458333333333,0.06531481481481481,0.059031746031746025,0.06531481481481481,0.059031746031746025,0.2616470588235294,0.4575641025641026
16,0.5195777777777777,0.5566904761904762,0.5378888888888889,0.574375,0.5464,0.6353103448275861,0.644095238095238,0.3027575757575757,0.5078958333333333,0.4734385964912281,0.39199999999999996,0.8667272727272727,0.7430714285714285,0.9396296296296296,0.7376190476190475,0.6997291666666665,0.4636111111111111,0.4387619047619048,0.4636111111111111,0.4387619047619048,0.4798235294117647,0.7740256410256411
17,0.21988888888888888,0.2355952380952381,0.6188611111111111,0.7052083333333333,0.6464666666666666,0.3760114942528735,0.2374761904761905,0.7755454545454545,0.17718750000000003,0.1925263157894737,0.34672549019607846,0.13539393939393937,0.16516666666666666,0.03607407407407408,0.13673809523809524,0.17108333333333334,0.03861111111111112,0.0722857142857143,0.03861111111111112,0.0722857142857143,0.1397058823529412,0.10189743589743588
18,0.524511111111111,0.5619761904761904,0.72275,0.7974166666666667,0.8379333333333333,0.6967011494252873,0.6936428571428571,0.582969696969697,0.5898749999999999,0.606,0.5208627450980392,0.7656060606060606,0.7498333333333334,0.6338888888888888,0.5270476190476191,0.5861666666666667,0.39646296296296296,0.4386825396825397,0.39646296296296296,0.4386825396825397,0.46776470588235297,0.6503846153846153
19,0.030488888888888892,0.03266666666666667,0.03811111111111111,0.05716666666666667,0.045733333333333334,0.05025287356321839,0.10409523809523809,0.04157575757575758,0.14175000000000001,0.1193684210526316,0.026901960784313728,0.09090909090909091,0.07142857142857142,0,0.07142857142857142,0.0625,0,0,0,0,0.026901960784313728,0
20,0.5001777777777778,0.5359047619047619,0.8200833333333334,0.8551249999999999,0.8841000000000001,0.8028045977011493,0.6406428571428572,0.7370606060606061,0.5360625,0.5683859649122808,0.6690588235294118,0.7318181818181818,0.7337380952380953,0.787888888888889,0.7755238095238095,0.8035833333333333,0.4246481481481481,0.46980952380952373,0.4246481481481481,0.46980952380952373,0.555607843137255,0.7255384615384615
21,0.31126666666666664,0.33349999999999996,0.8658333333333333,0.92375,0.8322666666666666,0.6876436781609195,0.5819047619047619,0.6568181818181819,0.5079166666666667,0.4768070175438596,0.5181764705882353,0.6923939393939393,0.610642857142857,0.5744814814814815,0.49209523809523803,0.48887499999999995,0.3774814814814815,0.36796825396825394,0.3774814814814815,0.36796825396825394,0.4708823529411765,0.5415641025641025
22,0.7135111111111111,0.7644761904761904,0.7672777777777778,0.7387916666666666,0.7910333333333334,0.8196666666666667,0.6902380952380952,0.7823939393939394,0.7952291666666667,0.8275614035087719,0.6499019607843137,0.7337272727272727,0.7907857142857143,0.7981111111111111,0.7742380952380953,0.8024583333333334,0.6331666666666667,0.6855714285714285,0.6331666666666667,0.6855714285714285,0.7872549019607843,0.6824871794871795
23,0.4649111111111111,0.49811904761904763,0.925138888888889,0.8900416666666667,0.7289666666666668,0.7571379310344828,0.6312380952380953,0.854030303030303,0.6412291666666667,0.5488947368421053,0.690843137254902,0.6386060606060606,0.5138571428571429,0.6984074074074074,0.6962142857142857,0.6197708333333333,0.4854444444444444,0.4241587301587301,0.4854444444444444,0.4241587301587301,0.7067058823529411,0.7272564102564102
24,0.4728444444444444,0.5066190476190475,0.8048888888888889,0.7990833333333334,0.7959333333333334,0.8031954022988506,0.9546190476190476,0.8411515151515151,0.7511875,0.7150350877192982,0.6163529411764707,0.9565454545454546,0.8634761904761905,0.7703703703703704,0.7492857142857142,0.7535416666666667,0.3729074074074074,0.3942380952380952,0.3729074074074074,0.3942380952380952,0.5820784313725489,0.7936153846153846
25,0.3438666666666667,0.36842857142857144,0.6446388888888889,0.5919583333333333,0.5732333333333334,0.6593448275862069,0.8516428571428573,0.5186363636363637,0.5651041666666666,0.5283333333333333,0.5441568627450981,0.8476363636363637,0.7371904761904762,0.6386666666666666,0.533047619047619,0.5287083333333333,0.28194444444444444,0.2891269841269841,0.28194444444444444,0.2891269841269841,0.4805686274509804,0.6895641025641026
26,0.32922222222222225,0.35273809523809524,0.6945277777777777,0.7786666666666666,0.8015333333333333,0.5926436781609196,0.7932857142857145,0.37433333333333335,0.412375,0.4412631578947368,0.33307843137254906,0.8375454545454545,0.7856428571428571,0.7568888888888889,0.552952380952381,0.5954583333333333,0.15496296296296297,0.21787301587301586,0.15496296296296297,0.21787301587301586,0.3425686274509804,0.6778461538461539
27,0.5920222222222221,0.6343095238095238,0.65125,0.6891666666666666,0.7436666666666666,0.7458735632183909,0.6647142857142856,0.6265757575757576,0.6525416666666667,0.6507368421052632,0.6283725490196079,0.7787575757575758,0.7492619047619048,0.6542592592592593,0.7298571428571428,0.7588333333333332,0.5345555555555555,0.5497777777777777,0.5345555555555555,0.5497777777777777,0.6240196078431373,0.6896666666666668
28,0.6904888888888889,0.7398095238095239,0.9404444444444444,1,0.9783999999999999,0.9598735632183908,0.8159523809523809,0.9009999999999999,0.7772083333333334,0.7483859649122807,0.7750980392156863,0.9056969696969697,0.839047619047619,0.7012592592592592,0.7824285714285713,0.7961249999999999,0.6657592592592593,0.6556031746031745,0.6657592592592593,0.6556031746031745,0.6316274509803921,0.7445897435897435
29,0.7262444444444445,0.7066904761904762,0.8842500000000001,0.8408333333333334,0.8555333333333334,0.9482758620689655,0.8039047619047619,0.885939393939394,0.8460625,0.8087192982456141,0.7769607843137255,0.9322424242424242,0.8630952380952381,0.8076296296296296,0.8412857142857144,0.8504166666666667,0.7001111111111112,0.6871746031746033,0.7001111111111112,0.6871746031746033,0.738843137254902,0.8173076923076923
30,0.5121555555555556,0.5487380952380952,0.6911388888888889,0.7484583333333333,0.6845333333333333,0.7488505747126437,0.591,0.6306363636363636,0.5801250000000001,0.5336666666666667,0.6086078431372549,0.6911212121212121,0.6042857142857142,0.47985185185185186,0.6179285714285714,0.5942916666666667,0.4610370370370371,0.436015873015873,0.4610370370370371,0.436015873015873,0.4473725490196078,0.5123589743589744
31,0.8822444444444444,0.928404761904762,0.8238888888888888,0.8608333333333332,0.8886666666666666,0.9066781609195401,0.8789523809523809,0.8199393939393939,0.8062916666666666,0.8026842105263158,0.8019803921568627,1,0.953595238095238,0.9755555555555555,0.9447619047619048,0.9516666666666667,0.7668888888888888,0.7692539682539683,0.7668888888888888,0.7692539682539683,0.7339411764705883,0.8005384615384616
32,0.5371777777777778,0.575547619047619,0.9577777777777778,1,0.8366,0.8558160919540231,0.7040952380952381,0.9092727272727272,0.7103750000000001,0.6174736842105264,0.6350392156862745,0.7726363636363637,0.6332142857142858,0.7133333333333334,0.5977142857142858,0.5458750000000001,0.5420555555555556,0.4820476190476191,0.5420555555555556,0.4820476190476191,0.7238823529411765,0.6991025641025642
33,0.8194222222222223,0.8779523809523809,0.9653055555555555,0.991125,0.8992666666666668,0.9842988505747126,0.9439761904761904,0.9422121212121213,0.9091666666666668,0.8215964912280703,0.9446470588235294,0.9964545454545454,0.858904761904762,0.9735555555555556,0.9777857142857141,0.9220416666666666,0.847537037037037,0.7771111111111111,0.847537037037037,0.7771111111111111,0.8840588235294118,0.9521538461538461
34,0.6433111111111112,0.6892619047619047,1,1,1,0.9818620689655173,0.9448095238095237,0.971151515151515,0.9570833333333333,0.9633859649122807,0.8471764705882353,0.989090909090909,0.9907857142857143,0.790962962962963,0.83526190476190465,0.8558541666666666,0.668537037037037,0.7154603174603175,0.668537037037037,0.7154603174603175,0.6898431372549021,0.9129230769230768
35,0.6119333333333333,0.6556428571428572,0.9481388888888889,0.9585833333333333,0.9668666666666667,0.7934597701149426,0.7942857142857144,0.9735454545454545,0.5669791666666666,0.5903508771929824,0.8174901960784315,0.782030303030303,0.7676666666666666,0.7992592592592592,0.7376666666666667,0.7704583333333334,0.3487222222222222,0.40104761904761904,0.3487222222222222,0.40104761904761904,0.5236078431372548,0.8450769230769232
36,0.3399111111111111,0.36419047619047623,0.8949166666666666,0.8980416666666666,0.7568333333333334,0.6738505747126436,0.7143095238095238,0.8356060606060606,0.5742916666666668,0.5038245614035087,0.5677843137254902,0.7037878787878787,0.580404761904762,0.5007777777777777,0.47828571428571426,0.4425,0.18012962962962958,0.17268253968253966,0.18012962962962958,0.17268253968253966,0.35911764705882354,0.5733589743589743
37,0.540511111111111,0.5791190476190476,0.7964166666666667,0.8345416666666666,0.8313333333333333,0.7153448275862071,0.5858809523809524,0.7797272727272727,0.5227291666666666,0.5263508771929825,0.64278431372549,0.5706363636363636,0.5652857142857142,0.6218888888888888,0.6671904761904762,0.6861041666666667,0.34998148148148145,0.3779365079365079,0.34998148148148145,0.3779365079365079,0.48560784313725486,0.5799230769230769
38,0.062177777777777776,0.06661904761904762,0.2911111111111111,0.31933333333333336,0.2769666666666667,0.21917241379310343,0.24528571428571427,0.21200000000000002,0.20145833333333332,0.18096491228070175,0.1387058823529412,0.34793939393939394,0.28873809523809524,0.27385185185185185,0.32890476190476187,0.3012291666666666,0.04114814814814815,0.045507936507936504,0.04114814814814815,0.045507936507936504,0.08364705882352941,0.2223076923076923
39,0.8807333333333335,0.9436428571428572,0.972138888888889,1,1,0.9884712643678161,1,0.9696060606060607,0.8937916666666667,0.9105614035087719,0.9829215686274511,1,1,1,1,1,0.8641851851851853,0.8835873015873017,0.8641851851851853,0.8835873015873017,0.8608823529411765,0.9837948717948718
40,0.15424444444444446,0.16526190476190478,0.6847777777777778,0.7127916666666666,0.5743333333333333,0.39577011494252873,0.5447142857142858,0.41033333333333333,0.34618750000000004,0.2936842105263158,0.3867254901960785,0.564939393939394,0.4468095238095238,0.3590370370370371,0.34380952380952384,0.3033958333333333,0.07746296296296296,0.06834920634920634,0.07746296296296296,0.06834920634920634,0.162921568627451,0.4358205128205128
41,0.7618222222222222,0.8162380952380952,1,1,1,0.9321724137931034,0.7949047619047619,0.9824848484848485,0.849375,0.8644736842105263,0.7576470588235293,0.906,0.914357142857143,0.8518518518518519,0.8333571428571428,0.8541875,0.7834074074074074,0.8064920634920636,0.7834074074074074,0.8064920634920636,0.8181960784313725,0.8513589743589743
42,0.12606666666666663,0.13507142857142854,0.195,0.20891666666666667,0.22540000000000002,0.18939080459770116,0.13645238095238094,0.1640909090909091,0.11760416666666666,0.1297017543859649,0.16125490196078426,0.15633333333333332,0.16445238095238093,0.12737037037037038,0.15147619047619046,0.16895833333333332,0.0748148148148148,0.09187301587301587,0.0748148148148148,0.09187301587301587,0.09494117647058824,0.133
43,0.9917333333333332,1,0.8829444444444445,0.9494166666666667,0.9595333333333333,0.9515632183908046,0.9783095238095237,0.8814848484848484,0.862375,0.8841052631578947,0.9125490196078431,1,1,1,1,1,0.8220185185185185,0.8474444444444444,0.8220185185185185,0.8474444444444444,0.7936862745098039,0.8856410256410255
44,0.06666666666666667,0.07142857142857142,0.29708333333333337,0.25,0.2,0.12293103448275862,0.3055,0.23318181818181818,0.28531249999999997,0.24026315789473682,0.11764705882352941,0.18181818181818182,0.14285714285714285,0.1111111111111111,0,0,0,0,0,0,0.17647058823529413,0.15384615384615385
45,0.2934444444444444,0.31440476190476185,0.7231388888888889,0.8088333333333334,0.6470666666666667,0.47191954022988497,0.626547619047619,0.5562121212121213,0.3309375,0.27868421052631576,0.44723529411764706,0.6458787878787878,0.5074761904761904,0.5683333333333332,0.39266666666666666,0.3435833333333333,0.09466666666666665,0.08114285714285713,0.09466666666666665,0.08114285714285713,0.29739215686274506,0.5546923076923077
46,0.5522888888888889,0.5917380952380953,0.9831944444444444,1,0.8465333333333334,0.8501954022988507,0.874,0.8839090909090909,0.7754583333333332,0.6775087719298245,0.6278235294117647,0.9149090909090908,0.7520952380952379,0.9277037037037038,0.7572142857142856,0.6916458333333332,0.5597777777777777,0.5019682539682538,0.5597777777777777,0.5019682539682538,0.8387843137254902,0.8023076923076923
47,0.3345555555555556,0.35845238095238097,0.28525,0.24558333333333332,0.2652333333333333,0.42604597701149427,0.5727142857142857,0.2639393939393939,0.3940416666666666,0.3680175438596491,0.41670588235294115,0.6363636363636364,0.5491190476190476,0.7773703703703703,0.7296428571428571,0.6814166666666667,0.23225925925925925,0.23182539682539685,0.23225925925925925,0.23182539682539685,0.2899019607843138,0.679974358974359
48,0.5167333333333334,0.5536428571428571,0.7764722222222223,0.9071250000000001,0.8235666666666667,0.8280574712643679,0.599452380952381,0.7370303030303031,0.5806666666666668,0.5404912280701755,0.6871764705882354,0.6841212121212121,0.6074285714285714,0.44437037037037036,0.5613333333333334,0.5523333333333333,0.4307592592592593,0.4158253968253969,0.4307592592592593,0.4158253968253969,0.4461372549019607,0.5655897435897436
49,0.09313333333333335,0.0997857142857143,0.44561111111111107,0.5275000000000001,0.42200000000000004,0.23821839080459767,0.21871428571428575,0.32215151515151513,0.10358333333333333,0.0872280701754386,0.23123529411764707,0.24945454545454548,0.196,0.19055555555555553,0.132,0.11549999999999999,0.049240740740740745,0.04220634920634921,0.049240740740740745,0.04220634920634921,0.12582352941176472,0.20884615384615385
50,0.28042222222222224,0.30045238095238097,0.8661944444444444,1,0.8,0.5182873563218391,0.45352380952380955,0.6956666666666667,0.4014375,0.3380526315789474,0.4212549019607843,0.39539393939393935,0.31066666666666665,0.5061851851851852,0.38209523809523804,0.3343333333333333,0.14098148148148149,0.12084126984126983,0.14098148148148149,0.12084126984126983,0.39405882352941174,0.5275641025641026
51,0.23877777777777776,0.2558333333333333,0.8340277777777778,0.8600833333333334,0.8457333333333334,0.5720229885057472,0.7461904761904762,0.6162424242424243,0.4538541666666667,0.4651754385964913,0.4394509803921569,0.7041515151515152,0.6658809523809525,0.5634074074074075,0.43559523809523815,0.4796875,0.09564814814814815,0.15706349206349204,0.09564814814814815,0.15706349206349204,0.28988235294117654,0.5530769230769231
52,0.6729777777777777,0.7210476190476189,0.9134166666666667,0.9136249999999999,0.9309,0.9482298850574713,0.8842619047619047,0.935060606060606,0.8883541666666667,0.8794912280701755,0.9113529411764705,0.9579696969696969,0.9310238095238095,0.8271481481481481,0.912595238095238,0.9235208333333332,0.7759074074074074,0.783952380952381,0.7759074074074074,0.783952380952381,0.8011176470588235,0.9287435897435897
53,0.7613555555555556,0.8157380952380953,0.8583611111111111,0.9516249999999999,0.9612999999999999,0.8456666666666667,0.7439285714285714,0.7457272727272727,0.6596041666666667,0.6765263157894736,0.833549019607843,0.8107575757575758,0.8013333333333333,0.83159259259259255,0.8309761904761904,0.8521041666666667,0.7342962962962962,0.7389365079365079,0.7342962962962962,0.7389365079365079,0.7497058823529411,0.776846153846154
54,0.6398888888888888,0.685595238095238,0.8098888888888889,0.8164583333333333,0.8531666666666666,0.7992183908045977,0.8661190476190476,0.6849090909090909,0.7224999999999999,0.7309122807017543,0.6927254901960784,0.939030303030303,0.904047619047619,0.9999629629629629,0.8674761904761904,0.8840416666666666,0.6755740740740741,0.6898888888888889,0.6755740740740741,0.6898888888888889,0.7688431372549019,0.9447435897435897
55,0.0744888888888889,0.07980952380952382,0.040138888888888884,0.03129166666666667,0.04816666666666666,0.06544827586206896,0.0344047619047619,0.10157575757575758,0.030104166666666664,0.037526315789473685,0.07933333333333334,0.02103030303030303,0.03304761904761905,0.025703703703703704,0.06192857142857143,0.06864583333333334,0.017666666666666664,0.02615873015873016,0.017666666666666664,0.02615873015873016,0.047039215686274505,0.017794871794871797
56,0.5826444444444444,0.6136190476190475,0.3146111111111111,0.2760416666666667,0.42083333333333334,0.4915977011494252,0.28545238095238096,0.5563333333333333,0.34408333333333335,0.40768421052631576,0.5332941176470588,0.285969696969697,0.38473809523809527,0.21844444444444447,0.4042142857142857,0.4786875,0.359037037037037,0.4144444444444444,0.359037037037037,0.4144444444444444,0.20819607843137256,0.23353846153846153
